# Oscilloscope Data

# Seconds	Mcl_Quantities.Speed_Rot_Mech	Mcl_IO.Speed_Rot_Ref	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Torque	Mcl_Quantities.IsRMS	Mcl_Quantities.Stator_Flux_Mag	Mcl_IO.Vdc	SR_Overheating_Temp	ThermalModelCore_Y.WindingTemperature
2671.550	1781.47	1779.14	0.0936603	0.11879	0.391176	0.0936227	311.874	54.1329	76.5715
2671.693	1771.53	1793.17	0.161264	0.185238	0.391176	0.093664	310.467	54.1101	76.5667
2671.837	1809.15	1807.17	0.0695474	0.0500404	0.417378	0.0928461	313.931	54.1101	76.5626
2671.980	1826.39	1821.22	0.114062	0.136956	0.417378	0.0935635	311.874	54.1101	76.5587
2672.123	1814.7	1835.22	0.162322	0.165801	0.397855	0.0935431	310.683	54.1101	76.5549
2672.267	1848.93	1849.25	0.0774933	0.063787	0.397855	0.0930496	313.714	54.1101	76.5504
2672.410	1864.27	1863.28	0.142867	0.14828	0.407625	0.0936706	311.766	54.1101	76.5462
2672.840	1898.17	1905.38	0.154813	0.158923	0.395998	0.093702	311.441	54.0874	76.5347
2672.983	1907.77	1919.38	0.187794	0.16387	0.395998	0.0933489	311.224	54.0874	76.5303
2673.269	1940.18	1947.42	0.180791	0.185606	0.413	0.093729	310.467	54.0874	76.5232
2673.413	1954.37	1961.48	0.129599	0.134601	0.407752	0.0932696	312.632	54.0874	76.5192
2673.699	1976.3	1989.53	0.167813	0.182085	0.401619	0.0937522	311.333	54.0655	76.5116
2673.843	2003.68	2003.56	0.10212	0.121531	0.420005	0.0931665	313.606	54.0655	76.5077
2673.986	2033.01	2017.56	0.122375	0.126274	0.420005	0.0934856	309.601	54.0655	76.5042
2674.129	2010.3	2031.61	0.186329	0.173432	0.407623	0.0935268	311.766	54.0655	76.5003
2674.415	2050.03	2059.66	0.151304	0.143452	0.404967	0.0937994	307.76	54.0655	76.4931
2674.559	2065.56	2073.69	0.159313	0.124415	0.404967	0.093183	313.065	54.0655	76.4891
2674.702	2104.29	2087.69	0.109778	0.0914881	0.418621	0.0933331	311.657	54.0437	76.4862
2674.845	2092.26	2101.72	0.213382	0.209596	0.418621	0.0935186	307.76	54.0437	76.4827
2674.989	2126.76	2115.75	0.0941885	0.0654663	0.414818	0.0931433	314.905	54.0437	76.479
2675.148	2125.79	2131.36	0.150805	0.171183	0.402749	0.0937409	309.925	54.0437	76.4752
2675.307	2137.12	2146.91	0.137713	0.0983671	0.402749	0.0933535	311.766	54.0437	76.4705
2675.466	2175.32	2162.5	0.0967055	0.103703	0.421681	0.0935767	308.626	54.0437	76.4671
2675.609	2154.74	2176.53	0.19044	0.177144	0.421681	0.0937208	311.224	54.0437	76.4638
2675.768	2213.39	2192.12	0.0799166	0.0583299	0.421454	0.0932714	313.173	54.0223	76.4605
2675.928	2188.46	2207.69	0.17598	0.209357	0.407883	0.0934375	309.817	54.0223	76.4569
2676.087	2230.63	2223.28	0.0710343	0.0389686	0.407883	0.0932177	312.632	54.0223	76.4524
2676.246	2231.33	2238.85	0.181987	0.215869	0.408988	0.0939309	305.595	54.0223	76.4486
2676.405	2260.77	2254.46	0.0778969	0.0890186	0.4279	0.0930016	312.956	54.0223	76.4445
2676.564	2262.94	2270.03	0.142071	0.181726	0.4279	0.09392	306.028	54.0223	76.4414
2676.724	2274.53	2285.62	0.115794	0.111751	0.422767	0.0931858	312.523	54.0014	76.4382
2676.883	2311.91	2301.19	0.132209	0.121948	0.422767	0.0935982	308.735	54.0014	76.4342
2677.042	2305.07	2316.78	0.132366	0.145269	0.409277	0.0932506	312.199	54.0014	76.4305
2677.185	2337.66	2330.81	0.109515	0.11654	0.421007	0.0934444	308.735	54.0014	76.427
2677.504	2374.74	2361.97	0.0870005	0.0910157	0.428077	0.093339	310.25	54.0014	76.42
2677.933	2391.12	2404.05	0.205616	0.195676	0.414892	0.0936268	306.894	53.9808	76.411
2678.077	2416.21	2418.08	0.118199	0.076142	0.414892	0.0931161	312.199	53.9808	76.408
2678.220	2435.47	2432.1	0.135237	0.16257	0.416866	0.0938794	308.951	53.9808	76.4044
2678.363	2436.61	2446.13	0.11333	0.127639	0.416866	0.0931673	312.523	53.9808	76.4009
2678.650	2459.18	2474.18	0.143943	0.140134	0.427732	0.0933101	311.874	53.9808	76.3952
2678.793	2492.56	2488.24	0.0981302	0.139491	0.428231	0.0934795	309.492	53.9606	76.3921
2678.936	2486.31	2502.24	0.235795	0.193953	0.428231	0.0934371	308.518	53.9606	76.3889
2679.080	2531.63	2516.27	0.100421	0.0882687	0.428254	0.0933462	311.441	53.9606	76.3858
2679.366	2552.18	2544.31	0.0839045	0.105823	0.413193	0.093114	310.142	53.9606	76.3794
2679.828	2575.55	2589.5	0.158599	0.190322	0.427191	0.0934692	310.034	53.9412	76.3692
2679.971	2615.87	2603.52	0.073797	0.120754	0.427191	0.0933485	310.142	53.9412	76.3661
2680.257	2649.51	2631.58	0.0597528	0.0798999	0.432379	0.0932726	311.549	53.9412	76.3596
2680.401	2630.59	2645.63	0.17224	0.204767	0.432379	0.0938772	308.626	53.9412	76.3572
2680.544	2667.88	2659.63	0.0875532	0.0533274	0.434145	0.0931803	310.25	53.9412	76.3542
2680.703	2661.41	2675.22	0.193282	0.21385	0.434145	0.0935451	307.544	53.9217	76.3513
2681.021	2697.11	2706.38	0.197548	0.194703	0.436953	0.093302	310.791	53.9217	76.345
2681.165	2750.59	2720.39	0.116277	0.133219	0.436953	0.0938802	305.054	53.9217	76.342
2681.324	2717.31	2735.98	0.218733	0.17972	0.43745	0.0930694	311.657	53.9217	76.3391
2681.690	2791.51	2771.82	0.0408427	0.036957	0.439373	0.0931302	312.523	53.9028	76.3318
2681.849	2748.72	2787.41	0.231341	0.239634	0.440305	0.0935392	309.276	53.9028	76.3289
2682.008	2843.09	2802.98	0.035137	0.0703303	0.440305	0.0938129	308.193	53.9028	76.3255
2682.167	2792.41	2818.57	0.209031	0.180345	0.44515	0.0932095	313.389	53.9028	76.3227
2682.327	2859.68	2834.15	0.141406	0.188157	0.451875	0.0940863	302.456	53.9028	76.3201
2682.486	2852.11	2849.75	0.0702129	0.00426452	0.451875	0.0927101	316.204	53.9028	76.3171
2682.645	2851.24	2865.32	0.312577	0.348578	0.46924	0.0942703	301.049	53.9028	76.3153
2682.788	2897.87	2879.37	-0	0.00367952	0.46924	0.0928365	315.663	53.8855	76.3134
2682.932	2864.74	2893.37	0.328481	0.300904	0.467864	0.0940878	304.946	53.8855	76.3113
2683.075	2948.31	2907.4	-0	0.0132597	0.465447	0.0930661	310.791	53.8855	76.3096
2683.218	2887.15	2921.42	0.2542	0.236634	0.465447	0.0938404	309.817	53.8855	76.3074
2683.362	2986.29	2935.45	0.00974469	0.0662973	0.46552	0.0936624	308.302	53.8855	76.3052
2683.648	3002.75	2963.5	0.0556529	0.110693	0.470352	0.0939323	307.76	53.8855	76.3013
2683.791	2952.6	2977.53	0.181283	0.14126	0.470352	0.0926997	313.822	53.869	76.2993
2684.078	2993.16	3005.58	0.119656	0.0723655	0.46406	0.0927533	316.853	53.869	76.2952
2684.364	3051.42	3033.64	-0	0.00944681	0.464943	0.0927101	314.905	53.869	76.2905
2684.508	3029.47	3047.69	0.280481	0.296891	0.464943	0.0942286	307.327	53.869	76.2881
2684.794	3033.75	3075.72	0.265427	0.22291	0.469169	0.0934372	308.626	53.8528	76.2838
2684.937	3135.27	3089.74	0.0683362	0.103629	0.467631	0.0941805	305.162	53.8528	76.2814
2685.081	3071.53	3103.75	0.153469	0.131573	0.467631	0.0927449	315.338	53.8528	76.279
2685.224	3131.54	3117.77	0.201942	0.261117	0.457829	0.0942958	299.75	53.8528	76.2767
2685.510	3130.39	3145.84	0.305065	0.28571	0.461379	0.0941562	305.487	53.8528	76.2712
2685.797	3128.27	3173.89	0.255509	0.196859	0.470632	0.0932704	311.766	53.8376	76.2667
2685.940	3238.87	3187.92	0.0903365	0.150499	0.468931	0.093924	304.188	53.8376	76.2643
2686.083	3183.32	3201.95	0.120893	0.0672496	0.468931	0.0928292	315.987	53.8376	76.2618
2686.243	3196.3	3217.51	0.298012	0.283285	0.466505	0.0941175	304.188	53.8376	76.2592
2686.402	3282.52	3233.11	0.0320326	0.111028	0.466566	0.0936536	304.729	53.8376	76.2567
2686.561	3219.11	3248.7	0.131949	0.0506312	0.466566	0.092618	316.529	53.8376	76.2537
2686.704	3270.3	3262.7	0.280616	0.315274	0.471814	0.0941308	298.775	53.8227	76.2517
2686.863	3321.39	3278.3	-0	0.0325253	0.471814	0.0933287	307.869	53.8227	76.2488
2687.236	3279.11	3314.82	0.251819	0.1927	0.475931	0.0931019	311.224	53.8227	76.2426
2687.396	3347.4	3330.39	0.203785	0.248812	0.475931	0.09435	296.719	53.8227	76.2402
2687.555	3387.52	3345.98	-0	-0.00604629	0.477665	0.0931268	309.925	53.8227	76.2378
2687.714	3324.65	3361.55	0.236368	0.193464	0.489144	0.0928419	312.523	53.808	76.2353
2687.873	3391.1	3377.14	0.236891	0.291685	0.489144	0.094499	299.1	53.808	76.2333
2688.033	3433.64	3392.71	-0	0.0541514	0.480101	0.0936879	304.946	53.808	76.2305
2688.191	3371.71	3408.31	0.168584	0.107178	0.462403	0.0927668	315.771	53.808	76.2279
2688.335	3426.24	3422.35	0.273198	0.297483	0.462403	0.0943477	296.394	53.808	76.2248
2688.478	3481.83	3436.37	0.000951409	-0.000235399	0.470284	0.0933842	311.657	53.808	76.2224
2688.621	3413.41	3450.4	0.2604	0.197582	0.470284	0.0929859	312.632	53.808	76.2196
2688.764	3501.5	3464.4	0.180929	0.225924	0.470731	0.0943356	296.177	53.7949	76.2169
2688.908	3487.44	3478.45	0.0153968	0.0174773	0.470731	0.0929523	314.58	53.7949	76.2141
2689.051	3453.62	3492.48	0.278994	0.257262	0.467714	0.0934295	309.168	53.7949	76.2117
2689.194	3565.81	3506.51	0.0894775	0.193658	0.467714	0.0942841	297.152	53.7949	76.2089
2689.338	3510.54	3520.51	0.0283636	0.00949125	0.475083	0.0926098	316.637	53.7949	76.2063
2689.481	3510.93	3534.53	0.336616	0.320478	0.493581	0.0938434	306.028	53.7949	76.2042
2689.624	3591.64	3548.56	0.0459589	0.0824915	0.493581	0.0937615	299.966	53.7949	76.2022
2689.767	3548.06	3562.59	0.122811	0.072671	0.492837	0.0927233	316.42	53.7812	76.2002
2689.911	3551.27	3576.61	0.284653	0.308497	0.492837	0.0939025	305.054	53.7812	76.1982
2690.201	3576	3605.08	0.13352	0.051943	0.47682	0.0926946	316.096	53.7812	76.1931
2690.631	3622.08	3647.12	0.137294	0.0734599	0.470529	0.0927355	315.663	53.7812	76.1848
2690.774	3644.39	3661.14	0.327364	0.324561	0.48379	0.0941314	302.023	53.7682	76.1821
2690.918	3733.27	3675.19	0.0595226	0.116444	0.48379	0.0940659	305.812	53.7682	76.1795
2691.204	3689.02	3703.22	0.352513	0.316275	0.494569	0.0937285	303.647	53.7682	76.1754
2691.348	3767.59	3717.26	0.0472112	0.132483	0.474708	0.0941947	304.837	53.7682	76.1725
2691.491	3712.73	3731.29	0.103475	0.0409359	0.474708	0.0929741	314.364	53.7682	76.1696
2691.634	3714.75	3745.31	0.281421	0.261517	0.468233	0.0933828	306.786	53.7682	76.1664
2691.793	3790.02	3760.88	0.184871	0.250298	0.472521	0.0942836	296.827	53.7559	76.1633
2691.952	3821.95	3776.48	-0	0.0415993	0.472521	0.0936196	302.672	53.7559	76.1602
2692.254	3781.77	3806.07	0.324418	0.281914	0.500024	0.0936297	310.25	53.7559	76.1556
2692.418	3844.97	3822.06	0.231161	0.294067	0.495275	0.0941211	305.704	53.7559	76.1534
2692.577	3883.37	3837.63	0.0530536	0.0923128	0.471547	0.093613	303.863	53.7559	76.1507
2692.895	3827.7	3868.79	0.224322	0.147114	0.47635	0.0930164	311.333	53.7441	76.1441
2693.214	3928.39	3899.95	0.219987	0.267815	0.49937	0.0940887	297.152	53.7441	76.1387
2693.373	3946.12	3915.54	0.0480478	0.089165	0.491914	0.0936275	301.482	53.7441	76.1362
2693.532	3921.99	3931.11	0.0475783	0.0307921	0.491914	0.0928403	311.441	53.7441	76.1337
2693.691	3906.41	3946.71	0.223819	0.1724	0.473983	0.0930738	311.657	53.7325	76.1299
2693.978	4005.59	3974.76	0.0647357	0.132659	0.484699	0.0934949	305.487	53.7325	76.1246
2694.121	3975.96	3988.79	0.100109	0.0105611	0.49703	0.0930644	310.791	53.7325	76.1221
2694.265	3962.19	4002.83	0.318914	0.229044	0.49703	0.0930161	310.142	53.7325	76.1198
2694.408	4027.87	4016.85	0.22485	0.294043	0.466689	0.0948541	305.379	53.7325	76.1169
2694.551	4056.55	4030.85	0.0500876	0.0599985	0.466689	0.0938448	303.322	53.7325	76.1134
2694.694	4026.29	4044.88	0.147773	0.070417	0.479114	0.0930245	311.008	53.7222	76.1103
2694.837	4028.78	4058.91	0.267438	0.254993	0.508417	0.0934137	311.008	53.7222	76.1076
2694.980	4089.12	4072.96	0.199391	0.248645	0.508417	0.0936774	300.507	53.7222	76.106
2695.124	4124.2	4086.96	0.0460057	0.0640408	0.481754	0.0937872	300.724	53.7222	76.1034
2695.697	4173.66	4143.07	0.0517331	0.123411	0.509061	0.0936269	305.054	53.7118	76.0926
2695.983	4137.95	4171.1	0.316366	0.206847	0.480469	0.0943757	307.436	53.7118	76.0873
2696.270	4218.15	4199.15	0.118847	0.135979	0.489217	0.094288	302.456	53.7118	76.0821
2696.413	4213.46	4213.18	0.081141	0.0333914	0.503567	0.093059	306.028	53.7118	76.0797
2696.843	4283.26	4255.26	0.120249	0.218037	0.476568	0.0950996	297.476	53.702	76.0714
2696.986	4284.97	4269.26	0.0615411	0.0855244	0.502102	0.0943479	302.889	53.702	76.069
2697.130	4266.77	4283.31	0.159046	0.047382	0.502102	0.0934146	309.384	53.702	76.0668
2697.288	4269.21	4298.88	0.198013	0.179177	0.467694	0.0932541	312.74	53.702	76.0625
2697.655	4307.64	4334.73	0.234888	0.124651	0.486435	0.0917936	309.601	53.6936	76.0545
2697.798	4320.12	4348.76	0.251213	0.275495	0.486435	0.0930429	310.034	53.6936	76.0516
2698.117	4389.04	4379.92	0.196693	0.226283	0.464509	0.0922777	302.348	53.6936	76.0437
2698.275	4417.26	4395.51	0.0872542	0.185382	0.475557	0.092119	297.152	53.6936	76.0404
2698.435	4423.48	4411.08	0.0942675	0.123648	0.450435	0.0908876	296.719	53.6936	76.0361
2698.594	4441.16	4426.67	0.074157	0.139552	0.450435	0.0916615	300.183	53.6936	76.0319
2698.753	4433.55	4442.24	0.0957104	0.0697491	0.454955	0.0930106	304.729	53.6842	76.0278
2698.913	4441.08	4457.84	0.120223	0.0990807	0.454955	0.0925061	308.085	53.6842	76.023
2699.071	4445.96	4473.43	0.215201	0.131716	0.430567	0.0910687	310.25	53.6842	76.018
2699.230	4461.16	4489	0.221703	0.192088	0.425534	0.090386	310.142	53.6842	76.0132
2699.374	4491.33	4503.05	0.251904	0.311055	0.425534	0.0908892	303.863	53.6842	76.0082
2699.517	4526.11	4517.08	0.190491	0.243627	0.404949	0.0888458	306.137	53.6842	76.0027
2699.661	4539.89	4531.08	0.119069	0.096228	0.404949	0.0884035	301.482	53.6738	75.9972
2699.804	4547.28	4545.08	0.109377	0.102691	0.398107	0.0908183	299.641	53.6738	75.9924
2699.947	4540.6	4559.11	0.117886	0.114935	0.398107	0.0897829	310.142	53.6738	75.9867
2700.090	4552.35	4573.13	0.281125	0.241619	0.378544	0.0884082	310.9	53.6738	75.9804
2700.234	4575.73	4581	0.287758	0.236038	0.365423	0.0901651	305.92	53.6738	75.9753
2700.377	4595.59	4581	0.177532	0.194457	0.365423	0.087884	307.327	53.6738	75.9689
2700.520	4606.39	4581	0.106526	0.183561	0.35817	0.087109	303.538	53.6738	75.9623
2700.664	4604.81	4581	0.0661692	0.120413	0.35817	0.0902299	301.373	53.6618	75.9559
2700.807	4565.8	4581	0.0919279	0.0933013	0.369371	0.0914797	310.683	53.6618	75.9509
2700.950	4555.32	4581	0.18472	0.11818	0.369371	0.0889841	310.575	53.6618	75.9449
2701.093	4571.48	4581	0.257912	0.212473	0.36619	0.0902195	307.76	53.6618	75.9388
2701.379	4600.11	4581	0.17095	0.227663	0.370899	0.0875115	303.647	53.6618	75.9282
2701.523	4602.12	4581	0.0657202	0.0918952	0.362683	0.0895681	300.291	53.6618	75.9224
2702.000	4578.29	4581	0.093511	0.0806905	0.361642	0.0890333	307.652	53.6479	75.9045
2702.144	4560.67	4581	0.19262	0.108126	0.361642	0.0919039	310.683	53.6479	75.8988
2702.287	4572.55	4581	0.23729	0.210048	0.375852	0.0903442	311.549	53.6479	75.8933
2702.573	4599.95	4581	0.159854	0.248457	0.35776	0.0897018	300.616	53.6479	75.8836
2702.717	4605.11	4581	0.131911	0.13215	0.35776	0.0884577	306.461	53.6338	75.8779
2703.035	4597.72	4581	0.0822091	0.111241	0.357706	0.0908579	302.348	53.6338	75.8675
2703.194	4579.54	4581	0.10317	0.0778195	0.357706	0.0900211	303.214	53.6338	75.8611
2703.337	4570.61	4581	0.110961	0.0866853	0.359974	0.091432	311.766	53.6338	75.8557
2703.656	4554.93	4581	0.219564	0.141321	0.361592	0.0902682	310.575	53.6338	75.8452
2703.815	4559.17	4581	0.212212	0.17337	0.372381	0.0887747	308.302	53.6202	75.8394
2703.974	4561.15	4581	0.255948	0.214762	0.372381	0.088556	308.41	53.6202	75.8347
2704.133	4573.1	4581	0.239836	0.215587	0.361226	0.0893075	305.054	53.6202	75.8296
2704.292	4593.78	4581	0.209992	0.272127	0.361226	0.0887657	303.43	53.6202	75.8237
2704.452	4591.79	4581	0.204309	0.222638	0.377044	0.0879722	302.239	53.6202	75.8192
2704.611	4588.21	4581	0.160652	0.262405	0.356751	0.0869556	303.43	53.6202	75.8134
2704.770	4609.41	4581	0.164561	0.203743	0.356751	0.0860908	302.781	53.6062	75.8083
2705.057	4571.19	4581	0.0682538	0.0465829	0.3755	0.0895219	309.925	53.6062	75.7999
2705.200	4566.65	4581	0.153333	0.118418	0.362112	0.0903738	310.358	53.6062	75.795
2705.343	4556.92	4581	0.232879	0.203811	0.3729	0.090998	309.925	53.6062	75.7903
2705.629	4595.57	4581	0.155143	0.228443	0.36119	0.0869606	303.971	53.6062	75.7821
2705.964	4590.55	4581	0.141372	0.230643	0.371646	0.0881432	299.425	53.5919	75.7714
2706.107	4602.51	4581	0.0888239	0.125483	0.349751	0.0885336	306.245	53.5919	75.7675
2706.394	4562.71	4581	0.14359	0.0644084	0.369458	0.0912598	305.704	53.5919	75.7579
2706.537	4557.94	4581	0.197758	0.158162	0.369458	0.0899084	312.632	53.5919	75.7535
2706.680	4573.89	4581	0.270175	0.249649	0.356941	0.0879373	309.492	53.5782	75.7496
2706.824	4598.33	4581	0.197794	0.234358	0.356941	0.0883178	300.724	53.5782	75.7448
2706.967	4607.77	4581	0.112296	0.147389	0.377334	0.088804	306.353	53.5782	75.7408
2707.110	4589.04	4581	0.0470266	0.119947	0.377334	0.0875991	305.054	53.5782	75.7373
2707.253	4575.16	4581	0.0903075	0.119696	0.359838	0.0910353	307.652	53.5782	75.7328
2707.397	4559.17	4581	0.15791	0.129745	0.371736	0.0905601	312.632	53.5782	75.7283
2707.540	4560.49	4581	0.248618	0.197104	0.371736	0.0869984	309.492	53.5782	75.7241
2707.683	4587.94	4581	0.202182	0.22957	0.361788	0.089101	302.348	53.5642	75.7205
2707.827	4600.41	4581	0.135259	0.195957	0.361788	0.0876525	306.894	53.5642	75.7161
2708.113	4582.8	4581	0.0766269	0.0605054	0.370855	0.0902054	304.08	53.5642	75.7076
2708.256	4569.01	4581	0.162988	0.114632	0.362012	0.0916963	312.415	53.5642	75.7039
2708.574	4559.66	4581	0.195094	0.15999	0.37443	0.0908062	309.059	53.5642	75.695
2708.733	4568.08	4581	0.209215	0.217437	0.358534	0.0905899	309.601	53.5501	75.6907
2708.880	4579.01	4581	0.24942	0.247939	0.358534	0.0874549	306.461	53.5501	75.6863
2709.039	4588.97	4581	0.221761	0.222764	0.376253	0.0873206	305.704	53.5501	75.6818
2709.198	4586.99	4581	0.208257	0.167761	0.349641	0.0871101	306.678	53.5501	75.6775
2709.357	4592.83	4581	0.163311	0.18788	0.349641	0.0858484	306.57	53.5501	75.6729
2709.517	4602.12	4581	0.095961	0.195617	0.365419	0.087542	306.786	53.5501	75.6679
2709.676	4603.08	4581	0.0987977	0.139979	0.365419	0.0876952	304.729	53.5368	75.6637
2709.835	4592.95	4581	0.0789211	0.115193	0.364195	0.0892883	302.023	53.5368	75.6595
2710.153	4591.66	4581	0.0513156	0.0667533	0.368419	0.0913239	302.672	53.5368	75.6506
2710.312	4575.01	4581	0.125604	0.0670731	0.367173	0.0909189	307.652	53.5368	75.6459
2710.456	4569.41	4581	0.17763	0.114714	0.370556	0.0914154	312.523	53.5368	75.6426
2710.599	4574.11	4581	0.229855	0.194751	0.370556	0.0888441	311.116	53.5368	75.6385
2710.743	4582.2	4581	0.20138	0.29011	0.361725	0.0894131	305.704	53.5228	75.6344
2710.886	4595.3	4581	0.158712	0.21685	0.361725	0.0881776	304.837	53.5228	75.6309
2711.029	4600.47	4581	0.0720628	0.120563	0.372695	0.0880908	303.538	53.5228	75.627
2711.172	4583.52	4581	0.0960797	0.0548832	0.372695	0.0902555	303.214	53.5228	75.6231
2711.458	4564.59	4581	0.230417	0.134249	0.363999	0.0907769	313.065	53.5228	75.6156
2711.602	4572.68	4581	0.248319	0.237895	0.368286	0.0897967	306.786	53.5228	75.6116
2711.745	4597.89	4581	0.202641	0.201804	0.365696	0.0881696	302.672	53.509	75.6076
2711.889	4607.41	4581	0.103852	0.1908	0.365696	0.0873754	304.946	53.509	75.6035
2712.032	4598.49	4581	0.0907164	0.132821	0.362162	0.0899749	302.672	53.509	75.6001
2712.175	4573.64	4581	0.0968409	0.0672526	0.362162	0.0905046	308.193	53.509	75.5959
2712.318	4553.91	4581	0.207907	0.0936557	0.357766	0.0909104	311.874	53.509	75.5917
2712.461	4566.02	4581	0.197776	0.194222	0.357766	0.090399	309.276	53.509	75.5882
2712.605	4584.08	4581	0.211064	0.209816	0.364604	0.0885531	303.863	53.509	75.5841
2712.748	4595.86	4581	0.153758	0.165958	0.364604	0.0867738	304.621	53.4955	75.5801
2713.225	4598.74	4581	0.0993718	0.0955006	0.37052	0.0887832	306.678	53.4955	75.5677
2713.703	4567.85	4581	0.110157	0.0758471	0.365456	0.0898435	308.193	53.4816	75.5552
2713.846	4557.37	4581	0.194994	0.136375	0.369284	0.0901759	312.523	53.4816	75.5513
2714.006	4562.98	4581	0.205644	0.159106	0.369284	0.0912735	312.632	53.4816	75.5475
2714.165	4561.51	4581	0.245163	0.193288	0.362957	0.0911352	311.008	53.4816	75.5428
2714.324	4572.12	4581	0.241206	0.202791	0.373891	0.0902908	306.786	53.4816	75.5389
2714.467	4595.3	4581	0.208872	0.235729	0.373891	0.0884292	307.544	53.4816	75.5352
2714.626	4582.8	4581	0.214199	0.214146	0.361277	0.0878793	307.652	53.4816	75.5313
2714.785	4597.33	4581	0.151849	0.197336	0.361277	0.0883432	304.404	53.4675	75.5273
2714.944	4605.32	4581	0.124359	0.151417	0.369599	0.0878782	300.074	53.4675	75.5228
2715.104	4597.05	4581	0.103162	0.124076	0.35749	0.0884539	298.451	53.4675	75.5188
2715.263	4597.83	4581	0.0935953	0.131736	0.35749	0.0891447	299.425	53.4675	75.5146
2715.422	4591.4	4581	0.0509951	0.0941183	0.359732	0.0891429	302.131	53.4675	75.5098
2715.581	4584.17	4581	0.0661153	0.0567485	0.362915	0.0899469	305.054	53.4675	75.5058
2715.740	4570.22	4581	0.0846141	0.0965352	0.362915	0.0895588	309.168	53.4541	75.5011
2715.953	4596.46	4581	0.0927274	0.121644	0.371376	0.0876377	305.595	53.4541	75.4961
2716.091	4584.71	4581	0.0515451	0.0458152	0.360483	0.0898913	304.621	53.4541	75.4922
2716.234	4554.77	4581	0.118306	0.0577533	0.360483	0.0905921	309.492	53.4541	75.4888
2716.377	4561.16	4581	0.209861	0.156822	0.375626	0.0896761	311.333	53.4541	75.485
2716.521	4571.29	4581	0.229943	0.241236	0.375626	0.0885658	307.436	53.4541	75.4813
2716.664	4589.18	4581	0.224082	0.184496	0.358149	0.0891345	301.265	53.4402	75.4772
2716.807	4606.17	4581	0.0936376	0.163354	0.358149	0.0870859	305.704	53.4402	75.4737
2716.950	4598.59	4581	0.0516556	0.105708	0.373579	0.0894795	304.188	53.4402	75.47
2717.284	4592.25	4581	0.074375	0.0956721	0.362752	0.0903691	301.59	53.4402	75.4616
2717.428	4576.2	4581	0.114517	0.0907372	0.370974	0.0905104	310.034	53.4402	75.4578
2717.571	4553.68	4581	0.212047	0.120627	0.370974	0.0902189	311.874	53.4402	75.4541
2717.715	4559.74	4581	0.245509	0.204388	0.361812	0.0883344	307.652	53.4264	75.4501
2717.858	4594.34	4581	0.212013	0.216202	0.361812	0.0867772	307.111	53.4264	75.4468
2718.001	4604.94	4581	0.111021	0.220055	0.370672	0.0884951	301.806	53.4264	75.4431
2718.144	4599.65	4581	0.0736521	0.0771432	0.348476	0.0890817	300.291	53.4264	75.4392
2718.288	4566.81	4581	0.0702846	0.0391599	0.348476	0.0891823	309.925	53.4264	75.4356
2718.431	4559.18	4581	0.173389	0.0970519	0.369541	0.0894496	308.735	53.4264	75.4315
2718.574	4566.52	4581	0.232048	0.205702	0.369541	0.0895263	307.76	53.4264	75.4276
2718.717	4578.59	4581	0.216182	0.253172	0.356141	0.0885333	309.601	53.413	75.4235
2718.860	4598.91	4581	0.156997	0.211602	0.356141	0.0865077	302.781	53.413	75.42
2719.004	4608.87	4581	0.076576	0.113961	0.375091	0.088686	298.992	53.413	75.4163
2719.433	4557.84	4581	0.17406	0.139892	0.372271	0.0913578	309.492	53.413	75.4053
2719.752	4564.81	4581	0.239962	0.192961	0.361489	0.0909079	307.977	53.3994	75.3971
2719.911	4580.51	4581	0.209726	0.228606	0.361489	0.0896185	307.436	53.3994	75.3931
2720.054	4586.81	4581	0.21215	0.260892	0.372337	0.0887931	303.43	53.3994	75.3895
2720.213	4599.23	4581	0.138314	0.189888	0.358622	0.0887143	298.884	53.3994	75.3857
2720.520	4599.23	4581	0.123743	0.143788	0.375514	0.0889128	304.621	53.3994	75.3773
2720.679	4589.38	4581	0.0521705	0.112739	0.375514	0.0882964	305.487	53.3856	75.3735
2720.838	4583.67	4581	0.0914648	0.0869902	0.355842	0.0903143	307.652	53.3856	75.3693
2720.997	4565.34	4581	0.121337	0.0376357	0.374062	0.0908301	310.575	53.3856	75.3647
2721.156	4563.52	4581	0.0976809	0.0809267	0.374062	0.0890146	310.683	53.3856	75.3611
2721.316	4568.61	4581	0.173312	0.109428	0.347483	0.0900998	311.874	53.3856	75.356
2721.475	4552.79	4581	0.159502	0.120179	0.368037	0.0917502	312.09	53.3856	75.3517
2721.618	4566.09	4581	0.237535	0.198396	0.368037	0.0882735	309.817	53.3856	75.3479
2721.762	4601.19	4581	0.229077	0.234132	0.361296	0.0879087	302.889	53.3724	75.3446
2721.905	4600.1	4581	0.141223	0.168896	0.361296	0.0886189	303.755	53.3724	75.3406
2722.048	4596.32	4581	0.0638941	0.115918	0.370146	0.0884279	304.946	53.3724	75.3369
2722.191	4586.48	4581	0.0741294	0.0662646	0.370146	0.0899315	306.461	53.3724	75.3331
2722.334	4572.75	4581	0.216356	0.123147	0.362679	0.0897426	311.657	53.3724	75.3298
2722.478	4559.48	4581	0.25074	0.180904	0.362679	0.0903339	311.333	53.3724	75.3258
2722.621	4579.86	4581	0.200963	0.230901	0.37465	0.0892549	306.245	53.3724	75.3221
