Time,Voltage_Raw,Voltage
0.0025,258.1878304,0.8298471168
0.002516667,259.013185,0.832499907
0.002533333,260.7428092,0.8380591297
0.00255,263.340155,0.8464073153
0.002566667,266.4453223,0.856387701
0.002583333,269.5119977,0.866244369
0.0026,272.0031791,0.8742513293
0.002616667,273.5750916,0.8793036474
0.002633333,274.1858355,0.8812666527
0.00265,274.094444,0.8809729093
0.002666667,273.7560045,0.8798851235
0.002683333,273.6547417,0.8795596525
0.0027,274.1367971,0.8811090373
0.002716667,275.3015255,0.8848526161
0.002733333,276.9864963,0.8902683174
0.00275,278.8463464,0.896246102
0.002766667,280.4922036,0.9015360874
0.002783333,281.638447,0.9052202533
0.0028,282.2036413,0.9070368565
0.002816667,282.3316301,0.9074482281
0.002833333,282.3292425,0.9074405541
0.00285,282.5473632,0.9081416206
0.002866667,283.2513062,0.9104041791
0.002883333,284.5280915,0.9145079224
0.0029,286.2625591,0.9200827125
0.002916667,288.1877407,0.9262704805
0.002933333,289.9876784,0.9320556994
0.00295,291.412867,0.936636429
0.002966667,292.3658233,0.9396993466
0.002983333,292.9272083,0.9415037063
0.003,293.3159909,0.9427533009
0.003016667,293.801434,0.9443135741
0.003033333,294.6012668,0.9468843341
0.00305,295.8035917,0.9507487527
0.003066667,297.3393733,0.9556849417
0.003083333,299.0124177,0.9610623101
0.0031,300.5724085,0.9660763104
0.003116667,301.8017727,0.9700276366
0.003133333,302.5840315,0.9725419116
0.00315,302.9303671,0.9736550764
0.003166667,302.9583141,0.9737449014
0.003183333,302.8348693,0.9733481348
0.0032,302.7088647,0.9729431407
0.003216667,302.6597215,0.9727851885
0.003233333,302.6813569,0.9728547273
0.00325,302.7048252,0.9729301573
0.003266667,302.6474601,0.9727457788
0.003283333,302.4660677,0.9721627616
0.0033,302.1908894,0.971278305
0.003316667,301.9256189,0.9704256934
0.003333333,301.8130284,0.9700638138
0.00335,301.979956,0.9706003394
0.003366667,302.4838852,0.9722200292
0.003383333,303.2828924,0.9747881356
0.0034,304.241646,0.9778696864
0.003416667,305.1721249,0.9808603588
0.003433333,305.8943105,0.9831815513
0.00345,306.2944996,0.9844678078
0.003466667,306.3599365,0.9846781299
0.003483333,306.1776141,0.9840921235
0.0035,305.8986698,0.9831955626
0.003516667,305.6825094,0.9825007968
0.003533333,305.6417929,0.982369929
0.00355,305.8081996,0.9829047804
0.003566667,306.1301835,0.9839396758
0.003583333,306.5013357,0.9851326042
0.0036,306.8064887,0.9861134031
0.003616667,306.9667243,0.9866284198
0.003633333,306.9661005,0.9866264148
0.00365,306.8512084,0.9862571376
0.003666667,306.7060606,0.9857906149
0.003683333,306.6145941,0.9854966304
0.0037,306.6273562,0.9855376494
0.003716667,306.7461601,0.9859194996
0.003733333,306.9320304,0.9865169094
0.00375,307.1312827,0.9871573305
0.003766667,307.3066,0.9877208217
0.003783333,307.4578642,0.9882070032
0.0038,307.6222155,0.9887352483
0.003816667,307.8523609,0.9894749636
0.003833333,308.1824843,0.9905360204
0.00385,308.597716,0.9918706256
0.003866667,309.0229391,0.9932373445
0.003883333,309.3394532,0.9942546593
0.0039,309.426365,0.9945340044
0.003916667,309.2122225,0.9938457243
0.003933333,308.7161726,0.9922513596
0.00395,308.0597982,0.9901416924
0.003966667,307.4406357,0.9881516287
0.003983333,307.0727835,0.986969307
0.004,307.1135552,0.9871003522
0.004016667,307.6023692,0.9886714599
0.004033333,308.4357359,0.9913500019
0.00405,309.3905719,0.994418961
0.004066667,310.1910381,0.9969917568
0.004083333,310.5978125,0.9982991793
0.0041,310.4893449,0.9979505512
0.004116667,309.9060229,0.9960756833
0.004133333,309.0402485,0.993292979
0.00415,308.174137,0.9905091912
0.004166667,307.5852466,0.9886164257
0.004183333,307.4526002,0.9881900841
0.0042,307.7957764,0.9892930942
0.004216667,308.4686166,0.9914556845
0.004233333,309.2099978,0.9938385739
0.00425,309.7339845,0.9955227309
0.004266667,309.8277616,0.9958241419
0.004283333,309.4231278,0.9945235997
0.0043,308.6169498,0.9919324454
0.004316667,307.6343315,0.9887741906
0.004333333,306.7486542,0.9859275159
0.00435,306.1876685,0.9841244396
0.004366667,306.0590932,0.9837111829
0.004383333,306.3212798,0.9845538826
0.0044,306.8075396,0.9861167808
0.004416667,307.2930839,0.9876773793
0.004433333,307.5784749,0.9885946607
0.00445,307.5584857,0.988530413
0.004466667,307.2519178,0.9875450664
0.004483333,306.7834498,0.9860393532
0.0045,306.3269226,0.9845720192
0.004516667,306.0336116,0.983629282
0.004533333,305.9737303,0.9834368162
0.00455,306.1131059,0.9838847863
0.004566667,306.3323839,0.9845895725
0.004583333,306.4791084,0.9850611629
0.0046,306.4303052,0.9849043035
